seed,model,rep,condition,macro_f1,absolute_drop,relative_drop
3407,equal_rf_chi2,7,feature_mask_5pct,0.875657431250102,0.011988923668043494,0.01350641908415098
3407,equal_rf_chi2,8,gaussian_noise_1pct,0.5135316143794149,0.3741147405387306,0.42146823277748907
3407,equal_rf_chi2,8,feature_mask_5pct,0.8748791667178629,0.012767188200282553,0.014383192280961805
3407,equal_rf_chi2,9,gaussian_noise_1pct,0.5140661029253896,0.3735802519927559,0.4208660914595945
3407,equal_rf_chi2,9,feature_mask_5pct,0.8766801259340495,0.010966228984095938,0.012354277042130355
3407,extra_trees_chi2,0,gaussian_noise_1pct,0.7513692676110406,0.10581378741562886,0.12344362945011399
3407,extra_trees_chi2,0,feature_mask_5pct,0.8386044044256495,0.01857865060101993,0.021674075907207352
3407,extra_trees_chi2,1,gaussian_noise_1pct,0.7674225109605007,0.08976054406616873,0.1047157238349468
3407,extra_trees_chi2,1,feature_mask_5pct,0.8437565592167202,0.013426495809949257,0.01566351053163495
3407,extra_trees_chi2,2,gaussian_noise_1pct,0.7659570526681109,0.0912260023585586,0.10642534499905658
3407,extra_trees_chi2,2,feature_mask_5pct,0.8386923915821705,0.01849066344449901,0.021571429038484333
3407,extra_trees_chi2,3,gaussian_noise_1pct,0.7549210220941532,0.10226203293251623,0.11930011020730522
3407,extra_trees_chi2,3,feature_mask_5pct,0.84443788054941,0.012745174477259424,0.014868672919418461
3407,extra_trees_chi2,4,gaussian_noise_1pct,0.7600827832918542,0.09710027173481528,0.11327833788290904
3407,extra_trees_chi2,4,feature_mask_5pct,0.8455324835699551,0.011650571456714331,0.013591695949183046
